athlete_id,activity_id,date,week_no,hrr_window_start_secs,hrr_window_end_secs,HRR(30)
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_27_15_09_01.csv,2018-04-27T13:09:01.000000,20,2596,2625,37
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_28_07_00_06.csv,2018-04-28T05:00:06.000000,21,5551,5580,21
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_28_07_00_06.csv,2018-04-28T05:00:06.000000,21,10146,10175,29
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_29_07_00_10.csv,2018-04-29T05:00:10.000000,21,349,378,26
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_29_07_00_10.csv,2018-04-29T05:00:10.000000,21,1180,1209,30
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_29_07_00_10.csv,2018-04-29T05:00:10.000000,21,2752,2781,40
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_29_07_00_10.csv,2018-04-29T05:00:10.000000,21,4267,4296,34
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_30_07_00_09.csv,2018-04-30T05:00:09.000000,21,2706,2735,28
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_04_30_07_00_09.csv,2018-04-30T05:00:09.000000,21,5537,5566,39
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_05_12_14_42_06.csv,2018-05-12T12:42:06.000000,23,6307,6336,38
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_05_19_13_19_19.csv,2018-05-19T11:19:19.000000,24,1139,1168,25
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_05_24_17_50_31.csv,2018-05-24T15:50:31.000000,24,1132,1161,33
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_05_26_09_21_58.csv,2018-05-26T07:21:58.000000,25,486,515,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_02_12_38_34.csv,2018-06-02T10:38:34.000000,26,449,478,37
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_02_12_38_34.csv,2018-06-02T10:38:34.000000,26,818,847,33
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_09_06_46_12.csv,2018-06-09T04:46:12.000000,27,13720,13749,25
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_09_10_56_36.csv,2018-06-09T08:56:36.000000,27,1659,1688,26
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_17_08_51_36.csv,2018-06-17T06:51:36.000000,28,10891,10920,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_06_30_10_10_17.csv,2018-06-30T08:10:17.000000,30,11808,11837,34
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_01_08_59_41.csv,2018-07-01T06:59:41.000000,30,9184,9213,26
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_08_09_03_11.csv,2018-07-08T07:03:11.000000,31,9291,9320,22
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_14_09_50_02.csv,2018-07-14T07:50:02.000000,32,2645,2674,12
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_14_13_20_04.csv,2018-07-14T11:20:04.000000,32,2408,2437,21
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_15_13_12_44.csv,2018-07-15T11:12:44.000000,32,6146,6175,34
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_07_28_07_27_14.csv,2018-07-28T05:27:14.000000,34,13020,13049,30
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_10_07_00_12.csv,2018-08-10T05:00:12.000000,35,128,157,0
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_10_07_00_12.csv,2018-08-10T05:00:12.000000,35,2754,2783,33
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_10_07_00_12.csv,2018-08-10T05:00:12.000000,35,8958,8987,27
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_16_18_22_13.csv,2018-08-16T16:22:13.000000,36,2587,2616,22
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_19_15_42_21.csv,2018-08-19T13:42:21.000000,37,1172,1201,53
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_08_30_18_24_51.csv,2018-08-30T16:24:51.000000,38,3210,3239,25
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_15_13_35_00.csv,2018-09-15T11:35:00.000000,41,4184,4213,27
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_15_13_35_00.csv,2018-09-15T11:35:00.000000,41,5392,5421,24
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_20_18_08_55.csv,2018-09-20T16:08:55.000000,41,1516,1545,39
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_22_03_35_21.csv,2018-09-22T01:35:21.000000,41,14005,14034,41
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_23_07_11_44.csv,2018-09-23T05:11:44.000000,42,336,365,41
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_23_07_11_44.csv,2018-09-23T05:11:44.000000,42,18210,18239,31
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_24_11_26_33.csv,2018-09-24T09:26:33.000000,42,14775,14804,47
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_24_11_26_33.csv,2018-09-24T09:26:33.000000,42,15996,16025,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_26_17_36_00.csv,2018-09-26T15:36:00.000000,42,2603,2632,16
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_28_17_42_48.csv,2018-09-28T15:42:48.000000,42,4805,4834,36
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_09_30_06_31_40.csv,2018-09-30T04:31:40.000000,43,6762,6791,30
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_04_03_53_39.csv,2018-10-04T01:53:39.000000,43,6081,6110,26
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_06_07_34_29.csv,2018-10-06T05:34:29.000000,44,569,598,41
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_06_07_34_29.csv,2018-10-06T05:34:29.000000,44,2798,2827,32
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_07_11_38_38.csv,2018-10-07T09:38:38.000000,44,8494,8523,32
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_20_11_29_13.csv,2018-10-20T09:29:13.000000,46,2823,2852,32
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_21_07_00_31.csv,2018-10-21T05:00:31.000000,46,4187,4216,34
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_21_07_00_31.csv,2018-10-21T05:00:31.000000,46,7966,7995,27
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_22_18_17_31.csv,2018-10-22T16:17:31.000000,46,3437,3466,26
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_10_31_17_44_21.csv,2018-10-31T15:44:21.000000,47,1055,1084,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_04_06_20_09.csv,2018-11-04T04:20:09.000000,48,2142,2171,39
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_04_06_20_09.csv,2018-11-04T04:20:09.000000,48,4960,4989,38
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_04_06_20_09.csv,2018-11-04T04:20:09.000000,48,8765,8794,18
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_08_18_19_52.csv,2018-11-08T16:19:52.000000,48,3724,3753,19
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_10_09_32_54.csv,2018-11-10T07:32:54.000000,49,3540,3569,27
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_10_09_32_54.csv,2018-11-10T07:32:54.000000,49,5467,5496,20
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_18_05_22_46.csv,2018-11-18T03:22:46.000000,50,67,96,36
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_18_06_06_44.csv,2018-11-18T04:06:44.000000,50,3750,3779,20
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_22_08_05_57.csv,2018-11-22T06:05:57.000000,50,448,477,1
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_23_09_36_09.csv,2018-11-23T07:36:09.000000,50,611,640,39
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_23_09_36_09.csv,2018-11-23T07:36:09.000000,50,2381,2410,36
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_11_25_08_32_23.csv,2018-11-25T06:32:23.000000,51,3243,3272,36
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_02_08_03_34.csv,2018-12-02T06:03:34.000000,52,45,74,0
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_08_10_24_56.csv,2018-12-08T08:24:56.000000,53,9241,9270,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_14_18_34_44.csv,2018-12-14T16:34:44.000000,53,5175,5204,27
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_15_06_02_32.csv,2018-12-15T04:02:32.000000,53,2378,2407,39
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_15_06_02_32.csv,2018-12-15T04:02:32.000000,53,4596,4625,35
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_18_07_54_45.csv,2018-12-18T05:54:45.000000,54,14438,14467,36
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_18_07_54_45.csv,2018-12-18T05:54:45.000000,54,17016,17045,30
d222716f-5ed8-46f9-a35c-ec6b3d9bae67,2018_12_23_12_24_40.csv,2018-12-23T10:24:40.000000,55,9854,9883,17
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2018_02_23_06_40_45.csv,2018-02-23T05:40:45.000000,7,1750,1779,46
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_21_06_02_05.csv,2019-03-21T05:02:05.000000,63,1276,1305,7
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_23_07_18_37.csv,2019-03-23T06:18:37.000000,63,9021,9050,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_23_07_18_37.csv,2019-03-23T06:18:37.000000,63,9932,9961,25
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_23_07_18_37.csv,2019-03-23T06:18:37.000000,63,19696,19725,18
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_23_07_18_37.csv,2019-03-23T06:18:37.000000,63,22113,22142,18
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_24_07_09_00.csv,2019-03-24T06:09:00.000000,63,8559,8588,32
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_03_30_06_24_37.csv,2019-03-30T05:24:37.000000,64,17593,17622,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_07_07_22_57.csv,2019-04-07T05:22:57.000000,65,9497,9526,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_07_07_22_57.csv,2019-04-07T05:22:57.000000,65,16747,16776,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_10_08_40_49.csv,2019-04-10T06:40:49.000000,66,18381,18410,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_13_07_03_58.csv,2019-04-13T05:03:58.000000,66,23697,23726,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_20_05_36_15.csv,2019-04-20T03:36:15.000000,67,7841,7870,22
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_20_05_36_15.csv,2019-04-20T03:36:15.000000,67,12558,12587,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_20_05_36_15.csv,2019-04-20T03:36:15.000000,67,28460,28489,22
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_22_08_37_36.csv,2019-04-22T06:37:36.000000,67,8991,9020,28
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_27_06_50_03.csv,2019-04-27T04:50:03.000000,68,11445,11474,17
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_27_06_50_03.csv,2019-04-27T04:50:03.000000,68,19848,19877,17
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_04_29_07_09_18.csv,2019-04-29T05:09:18.000000,68,2551,2580,40
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_01_07_21_10.csv,2019-05-01T05:21:10.000000,69,7523,7552,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_01_07_21_10.csv,2019-05-01T05:21:10.000000,69,19131,19160,34
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_11_02_30_51.csv,2019-05-11T00:30:51.000000,70,24144,24173,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_23_07_52_37.csv,2019-05-23T05:52:37.000000,72,3116,3145,43
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_23_07_52_37.csv,2019-05-23T05:52:37.000000,72,16512,16541,43
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_23_07_52_37.csv,2019-05-23T05:52:37.000000,72,17675,17704,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_23_07_52_37.csv,2019-05-23T05:52:37.000000,72,18470,18499,40
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_25_06_49_14.csv,2019-05-25T04:49:14.000000,72,4569,4598,36
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_25_06_49_14.csv,2019-05-25T04:49:14.000000,72,15003,15032,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_05_30_07_31_12.csv,2019-05-30T05:31:12.000000,73,7057,7086,38
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_01_03_02_31.csv,2019-06-01T01:02:31.000000,73,8427,8456,42
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_01_03_02_31.csv,2019-06-01T01:02:31.000000,73,19948,19977,17
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_08_10_28_08.csv,2019-06-08T08:28:08.000000,74,852,881,28
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,4375,4404,14
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,7615,7644,21
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,9703,9732,11
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,9738,9767,18
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,12009,12038,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,14324,14353,32
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_14_13_38_32.csv,2019-06-14T11:38:32.000000,75,20277,20306,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_15_08_41_04.csv,2019-06-15T06:41:04.000000,75,696,725,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_15_08_41_04.csv,2019-06-15T06:41:04.000000,75,17582,17611,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_16_08_29_28.csv,2019-06-16T06:29:28.000000,75,4126,4155,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_22_07_33_25.csv,2019-06-22T05:33:25.000000,76,1356,1385,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_22_07_33_25.csv,2019-06-22T05:33:25.000000,76,9093,9122,21
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_22_07_33_25.csv,2019-06-22T05:33:25.000000,76,10454,10483,41
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_06_22_07_33_25.csv,2019-06-22T05:33:25.000000,76,11109,11138,40
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_13_07_06_57.csv,2019-07-13T05:06:57.000000,79,3842,3871,20
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_20_06_54_15.csv,2019-07-20T04:54:15.000000,80,8635,8664,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_20_06_54_15.csv,2019-07-20T04:54:15.000000,80,13200,13229,34
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_20_06_54_15.csv,2019-07-20T04:54:15.000000,80,15047,15076,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_20_06_54_15.csv,2019-07-20T04:54:15.000000,80,18080,18109,25
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_20_06_54_15.csv,2019-07-20T04:54:15.000000,80,20356,20385,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_27_06_21_56.csv,2019-07-27T04:21:56.000000,81,5354,5383,30
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_27_06_21_56.csv,2019-07-27T04:21:56.000000,81,11877,11906,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_27_06_21_56.csv,2019-07-27T04:21:56.000000,81,13182,13211,36
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_27_06_21_56.csv,2019-07-27T04:21:56.000000,81,13992,14021,39
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_28_10_48_15.csv,2019-07-28T08:48:15.000000,81,11081,11110,96
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_28_10_48_15.csv,2019-07-28T08:48:15.000000,81,15493,15522,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_28_10_48_15.csv,2019-07-28T08:48:15.000000,81,16822,16851,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_30_07_06_09.csv,2019-07-30T05:06:09.000000,82,6679,6708,43
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_07_30_07_06_09.csv,2019-07-30T05:06:09.000000,82,12118,12147,41
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_03_07_07_56.csv,2019-08-03T05:07:56.000000,82,19556,19585,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_03_07_07_56.csv,2019-08-03T05:07:56.000000,82,34877,34906,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_03_07_07_56.csv,2019-08-03T05:07:56.000000,82,36611,36640,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_05_07_13_53.csv,2019-08-05T05:13:53.000000,82,1788,1817,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_07_07_01_55.csv,2019-08-07T05:01:55.000000,83,7693,7722,38
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_10_06_23_38.csv,2019-08-10T04:23:38.000000,83,8373,8402,35
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_10_06_23_38.csv,2019-08-10T04:23:38.000000,83,8751,8780,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_10_06_23_38.csv,2019-08-10T04:23:38.000000,83,16228,16257,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_10_06_23_38.csv,2019-08-10T04:23:38.000000,83,17431,17460,25
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_08_18_16_45_48.csv,2019-08-18T14:45:48.000000,84,13132,13161,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_09_07_07_14_14.csv,2019-09-07T05:14:14.000000,87,6916,6945,41
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_09_08_08_27_59.csv,2019-09-08T06:27:59.000000,87,487,516,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_09_28_07_31_45.csv,2019-09-28T05:31:45.000000,90,3210,3239,34
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_09_28_07_31_45.csv,2019-09-28T05:31:45.000000,90,16580,16609,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_09_28_07_31_45.csv,2019-09-28T05:31:45.000000,90,17135,17164,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_05_07_50_59.csv,2019-10-05T05:50:59.000000,91,11667,11696,28
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_19_08_01_31.csv,2019-10-19T06:01:31.000000,93,6409,6438,41
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_19_08_01_31.csv,2019-10-19T06:01:31.000000,93,14071,14100,25
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_26_08_20_26.csv,2019-10-26T06:20:26.000000,94,2279,2308,27
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_26_08_20_26.csv,2019-10-26T06:20:26.000000,94,8680,8709,41
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_26_08_20_26.csv,2019-10-26T06:20:26.000000,94,16749,16778,32
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_10_26_08_20_26.csv,2019-10-26T06:20:26.000000,94,25708,25737,37
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_01_07_50_37.csv,2019-11-01T06:50:37.000000,95,7471,7500,28
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_01_07_50_37.csv,2019-11-01T06:50:37.000000,95,10702,10731,38
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_09_07_51_40.csv,2019-11-09T06:51:40.000000,96,10365,10394,37
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_11_07_51_59.csv,2019-11-11T06:51:59.000000,96,6014,6043,13
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_11_07_51_59.csv,2019-11-11T06:51:59.000000,96,10944,10973,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_30_10_28_05.csv,2019-11-30T09:28:05.000000,99,1639,1668,35
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_30_10_28_05.csv,2019-11-30T09:28:05.000000,99,5052,5081,36
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_11_30_10_28_05.csv,2019-11-30T09:28:05.000000,99,5318,5347,16
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,7003,7032,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,16038,16067,22
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,20870,20899,21
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,25059,25088,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,26722,26751,26
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_07_08_29_18.csv,2019-12-07T07:29:18.000000,100,27123,27152,16
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_15_08_20_25.csv,2019-12-15T07:20:25.000000,101,11267,11296,31
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_24_13_20_42.csv,2019-12-24T12:20:42.000000,103,4986,5015,38
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_24_13_20_42.csv,2019-12-24T12:20:42.000000,103,5239,5268,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_24_13_20_42.csv,2019-12-24T12:20:42.000000,103,6450,6479,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_24_13_20_42.csv,2019-12-24T12:20:42.000000,103,8840,8869,23
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_29_08_19_02.csv,2019-12-29T07:19:02.000000,103,5028,5057,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_29_08_19_02.csv,2019-12-29T07:19:02.000000,103,9821,9850,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2019_12_31_13_19_20.csv,2019-12-31T12:19:20.000000,104,7976,8005,35
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_03_08_34_16.csv,2020-01-03T07:34:16.000000,104,3882,3911,24
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_03_08_34_16.csv,2020-01-03T07:34:16.000000,104,5646,5675,34
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_03_08_34_16.csv,2020-01-03T07:34:16.000000,104,18052,18081,25
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_05_08_34_37.csv,2020-01-05T07:34:37.000000,104,1449,1478,29
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_05_08_34_37.csv,2020-01-05T07:34:37.000000,104,2152,2181,33
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_05_08_34_37.csv,2020-01-05T07:34:37.000000,104,5183,5212,36
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_05_08_34_37.csv,2020-01-05T07:34:37.000000,104,8121,8150,32
da6ab7ad-655c-4e4b-ac95-7af4cdc4b8f8,2020_01_05_08_34_37.csv,2020-01-05T07:34:37.000000,104,9783,9812,30
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_10_25_04_53_19.csv,2017-10-25T02:53:19.000000,0,6556,6585,43
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_10_29_06_05_31.csv,2017-10-29T04:05:31.000000,1,2436,2465,37
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_05_05_41_39.csv,2017-11-05T03:41:39.000000,2,1521,1550,31
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_05_06_21_58.csv,2017-11-05T04:21:58.000000,2,9894,9923,38
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_08_04_55_24.csv,2017-11-08T02:55:24.000000,2,451,480,38
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_08_04_55_24.csv,2017-11-08T02:55:24.000000,2,6309,6338,46
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_12_06_37_55.csv,2017-11-12T04:37:55.000000,3,15816,15845,47
dd2eee24-b271-4cbd-be01-66b804838e5f,2017_11_18_06_20_50.csv,2017-11-18T04:20:50.000000,4,4758,4787,50
